  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   1.0588810E-08  1.2033590E-08  1.4447799E-09  2.9200657E-09  3.5061518E-10  9.2056191E-01
  ba135    135   1.0113522E-08  1.4083378E-08  3.9698556E-09  3.4174663E-09  9.6339359E-10  5.4990053E-01
  ba136    136   3.0885833E-08  3.5650736E-08  4.7649027E-09  8.6509919E-09  1.1563334E-09  8.7398285E-01
  ba137    137   4.4338297E-08  5.1202690E-08  6.8643931E-09  1.2424822E-08  1.6658319E-09  8.7265897E-01
  ba138    138   2.3462340E-07  2.7876146E-07  4.4138059E-08  6.7644130E-08  1.0711301E-08  8.0038786E-01
  la139    139   2.6437208E-08  3.2491293E-08  6.0540852E-09  7.8843225E-09  1.4691887E-09  7.2968680E-01
  ce140    140   5.9347588E-08  7.3223006E-08  1.3875418E-08  1.7768263E-08  3.3672480E-09  7.2236985E-01
  ce141    141   3.2940641E-28  3.2940641E-28  0.0000000E+00  7.9933616E-29  0.0000000E+00  0.0000000E+00
  ce142    142   6.1339138E-09  7.9023472E-09  1.7684335E-09  1.9175801E-09  4.2915851E-10  6.5013576E-01
  pr141    141   5.9755827E-09  8.3669427E-09  2.3913600E-09  2.0303186E-09  5.8032856E-10  5.4389024E-01
