# x rho vel Tmat Trad Frad/c
6.786981004203549925e-03 1.018938186172922089e+00 2.944241408075833899e+00 1.254632582917078798e+00 1.692124500700907808e+00 -3.761433417322799677e+00
6.793896113035437570e-03 1.019059589170496993e+00 2.943890653579901429e+00 1.256201623442474213e+00 1.694451441111920698e+00 -3.784412497744634063e+00
6.800783096293009505e-03 1.019181263561813822e+00 2.943539198822848757e+00 1.257773385713836012e+00 1.696773467392004076e+00 -3.807428896454942091e+00
6.807642265764616077e-03 1.019303210156501605e+00 2.943187041998412301e+00 1.259347875346694012e+00 1.699090627147378907e+00 -3.830482680495058911e+00
6.814473928637567596e-03 1.019425429767210289e+00 2.942834181294713858e+00 1.260925097968288000e+00 1.701402967424585189e+00 -3.853573916995471915e+00
6.821278385310084250e-03 1.019547923209648932e+00 2.942480614894168234e+00 1.262505059217517100e+00 1.703710535052775032e+00 -3.876702673184952985e+00
6.828055933565786717e-03 1.019670691302554610e+00 2.942126340973593823e+00 1.264087764745070563e+00 1.706013376017027738e+00 -3.899869016371746433e+00
6.834806867114389534e-03 1.019793734867721957e+00 2.941771357704145551e+00 1.265673220213396677e+00 1.708311535708129769e+00 -3.923073013950383547e+00
6.841531474916616104e-03 1.019917054730026251e+00 2.941415663251267798e+00 1.267261431296696328e+00 1.710605059057385358e+00 -3.946314733405087427e+00
6.848230041784338432e-03 1.020040651717432301e+00 2.941059255774688630e+00 1.268852403680949426e+00 1.712893990468203675e+00 -3.969594242307149745e+00
6.854902847150309494e-03 1.020164526661025972e+00 2.940702133428348297e+00 1.270446143063884259e+00 1.715178374083357937e+00 -3.992911608322822659e+00
6.861550166488492378e-03 1.020288680395008862e+00 2.940344294360433430e+00 1.272042655155037005e+00 1.717458253507824883e+00 -4.016266899203958296e+00
6.868172272812380838e-03 1.020413113756693635e+00 2.939985736713412567e+00 1.273641945675816789e+00 1.719733671567439837e+00 -4.039660182780572484e+00
6.874769434534062570e-03 1.020537827586548207e+00 2.939626458623926464e+00 1.275244020359439290e+00 1.722004670731967169e+00 -4.063091526972727685e+00
6.881341916319406657e-03 1.020662822728199526e+00 2.939266458222799194e+00 1.276848884950968044e+00 1.724271292981809589e+00 -4.086560999786311932e+00
6.887889978464770482e-03 1.020788100028459322e+00 2.938905733634983530e+00 1.278456545207300010e+00 1.726533579969744991e+00 -4.110068669317263002e+00
6.894413876395959553e-03 1.020913660337346096e+00 2.938544282979516087e+00 1.280067006897156023e+00 1.728791573129255355e+00 -4.133614603754524275e+00
6.900913864398108485e-03 1.021039504508043372e+00 2.938182104369662095e+00 1.281680275801239333e+00 1.731045312920175272e+00 -4.157198871356266423e+00
6.907390192269541665e-03 1.021165633396967198e+00 2.937819195912738213e+00 1.283296357712111702e+00 1.733294839551285493e+00 -4.180821540471402642e+00
6.913843106404296210e-03 1.021292047863764152e+00 2.937455555710140054e+00 1.284915258434248697e+00 1.735540192773521007e+00 -4.204482679532797640e+00
6.920272849684482377e-03 1.021418748771329987e+00 2.937091181857309774e+00 1.286536983784041688e+00 1.737781411936682785e+00 -4.228182357058662966e+00
6.926679659615459297e-03 1.021545736985860708e+00 2.936726072443609947e+00 1.288161539589721905e+00 1.740018536476035438e+00 -4.251920641667220835e+00
6.933063773340889316e-03 1.021673013376774408e+00 2.936360225552570924e+00 1.289788931691604690e+00 1.742251604674044163e+00 -4.275697602037123346e+00
6.939425423747763375e-03 1.021800578816798311e+00 2.935993639261657684e+00 1.291419165941916747e+00 1.744480654645395701e+00 -4.299513306937964074e+00
6.945764840614763666e-03 1.021928434181966550e+00 2.935626311642302255e+00 1.293052248204858756e+00 1.746705724101659252e+00 -4.323367825222427463e+00
6.952082250689302703e-03 1.022056580351631938e+00 2.935258240759889503e+00 1.294688184356618921e+00 1.748926850314965309e+00 -4.347261225824209596e+00
6.958377876015180499e-03 1.022185018208525475e+00 2.934889424673607472e+00 1.296326980285277042e+00 1.751144070713323897e+00 -4.371193577777185979e+00
6.964651937532500073e-03 1.022313748638682851e+00 2.934519861436679200e+00 1.297968641891037445e+00 1.753357421718118037e+00 -4.395164950177169239e+00
6.970904652907427765e-03 1.022442772531515942e+00 2.934149549096184195e+00 1.299613175086103301e+00 1.755566939480465827e+00 -4.419175412204892517e+00
6.977136236815615830e-03 1.022572090779819920e+00 2.933778485693053550e+00 1.301260585794699276e+00 1.757772659801576376e+00 -4.443225033123233025e+00
6.983346901160170442e-03 1.022701704279788348e+00 2.933406669262053956e+00 1.302910879953097290e+00 1.759974618102567279e+00 -4.467313882275287362e+00
6.989536852698560385e-03 1.022831613931086014e+00 2.933034097831597631e+00 1.304564063509469074e+00 1.762172850194289264e+00 -4.491442029109428802e+00
6.995706297169579715e-03 1.022961820636763663e+00 2.932660769424012326e+00 1.306220142424162622e+00 1.764367390962472415e+00 -4.515609543135710169e+00
7.001855438795738865e-03 1.023092325303286199e+00 2.932286682055481375e+00 1.307879122669676875e+00 1.766558274545069862e+00 -4.539816493930681318e+00
7.007984478386320229e-03 1.023223128840598184e+00 2.931911833735877160e+00 1.309541010230547808e+00 1.768745534977725908e+00 -4.564062951158210701e+00
7.014093614275422953e-03 1.023354232162116517e+00 2.931536222468809072e+00 1.311205811103418162e+00 1.770929205902526116e+00 -4.588348984559285526e+00
7.020183042394252323e-03 1.023485636184745529e+00 2.931159846251599976e+00 1.312873531297048979e+00 1.773109320564964175e+00 -4.612674663951362497e+00
7.026252956343388353e-03 1.023617341828892746e+00 2.930782703075264894e+00 1.314544176832333822e+00 1.775285911806471439e+00 -4.637040059227381938e+00
7.032303547465061297e-03 1.023749350018482662e+00 2.930404790924495462e+00 1.316217753742309871e+00 1.777459012055707221e+00 -4.661445240354987085e+00
7.038335001343218669e-03 1.023881661681184108e+00 2.930026107777031985e+00 1.317894268071628572e+00 1.779628655960616923e+00 -4.685890277464852538e+00
7.044347503255306633e-03 1.024014277748107160e+00 2.929646651604556062e+00 1.319573725877386083e+00 1.781794876372096770e+00 -4.710375240715127809e+00
7.050341239362390919e-03 1.024147199153750520e+00 2.929266420372862889e+00 1.321256133229309793e+00 1.783957703534424510e+00 -4.734900200262700309e+00
7.056316391723419304e-03 1.024280426836317481e+00 2.928885412040981073e+00 1.322941496208997370e+00 1.786117168816644396e+00 -4.759465226388557291e+00
7.062273140388803869e-03 1.024413961737613343e+00 2.928503624561493712e+00 1.324629820910238731e+00 1.788273303227490008e+00 -4.784070389447178329e+00
7.068211663468234804e-03 1.024547804803056739e+00 2.928121055880524182e+00 1.326321113439028476e+00 1.790426137361609049e+00 -4.808715759864040429e+00
7.074132137198469936e-03 1.024681956981699171e+00 2.927737703937710823e+00 1.328015379913578098e+00 1.792575701433005930e+00 -4.833401408136116295e+00
7.080034736011145066e-03 1.024816419226237896e+00 2.927353566666189177e+00 1.329712626464327752e+00 1.794722025239799512e+00 -4.858127404829973628e+00
7.085919623142511101e-03 1.024951192493308127e+00 2.926968641991785969e+00 1.331412859233244594e+00 1.796865141493962259e+00 -4.882893820696683207e+00
7.091786961005397752e-03 1.025086277743197938e+00 2.926582927833858427e+00 1.333116084374613264e+00 1.799005082136321931e+00 -4.907700726544816483e+00
7.097636924229889718e-03 1.025221675939486765e+00 2.926196422106348116e+00 1.334822308056026863e+00 1.801141873781058944e+00 -4.932548193079988152e+00
7.103469677674183538e-03 1.025357388049702889e+00 2.925809122715931299e+00 1.336531536456735392e+00 1.803275545497002863e+00 -4.957436291174549758e+00
7.109285384353526346e-03 1.025493415045111156e+00 2.925421027562649989e+00 1.338243775768249710e+00 1.805406126017624180e+00 -4.982365091770301291e+00
7.115084205488413430e-03 1.025629757900728523e+00 2.925032134539891526e+00 1.339959032194353528e+00 1.807533643710786952e+00 -5.007334665876483903e+00
7.120866300552792724e-03 1.025766417595340929e+00 2.924642441534368142e+00 1.341677311951113172e+00 1.809658126594568817e+00 -5.032345084569982419e+00
7.126631827322238086e-03 1.025903395111518845e+00 2.924251946426096538e+00 1.343398621266889359e+00 1.811779602317595383e+00 -5.057396418993822529e+00
7.132380934928865893e-03 1.026040691435862851e+00 2.923860647087725972e+00 1.345122966381750329e+00 1.813898100826154325e+00 -5.082488740451337250e+00
7.138113767004251528e-03 1.026178307558916813e+00 2.923468541384810493e+00 1.346850353547746293e+00 1.816013653118838445e+00 -5.107622120362669271e+00
7.143830482593553979e-03 1.026316244474506423e+00 2.923075627177719849e+00 1.348580789030702887e+00 1.818126283287464950e+00 -5.132796629979458736e+00
7.149531230351518010e-03 1.026454503180597833e+00 2.922681902319220537e+00 1.350314279108022930e+00 1.820236018407356715e+00 -5.158012340735809609e+00
7.155216157120754608e-03 1.026593084679036094e+00 2.922287364655245856e+00 1.352050830069427612e+00 1.822342885264438772e+00 -5.183269324131892120e+00
7.160885407960818419e-03 1.026731989975562032e+00 2.921892012024876362e+00 1.353790448216964037e+00 1.824446910329525329e+00 -5.208567651731968340e+00
7.166539126177305999e-03 1.026871220079829561e+00 2.921495842260316333e+00 1.355533139865015002e+00 1.826548119751519872e+00 -5.233907395163400977e+00
7.172177453350957535e-03 1.027010776005423676e+00 2.921098853186869349e+00 1.357278911340307870e+00 1.828646539365148316e+00 -5.259288626116443766e+00
7.177800533745328990e-03 1.027150658770050740e+00 2.920701042622427135e+00 1.359027768981462714e+00 1.830742196654412846e+00 -5.284711416415015073e+00
7.183408517069141477e-03 1.027290869395663941e+00 2.920302408377136505e+00 1.360779719138713428e+00 1.832835121939833556e+00 -5.310175838060672504e+00
7.189001533830135030e-03 1.027431408907499844e+00 2.919902948256170916e+00 1.362534768176515643e+00 1.834925337190742356e+00 -5.335681962822452995e+00
7.194579721353120891e-03 1.027572278335129541e+00 2.919502660056763954e+00 1.364292922470818903e+00 1.837012867836282703e+00 -5.361229862666927026e+00
7.200143215682538664e-03 1.027713478712153128e+00 2.919101541569110836e+00 1.366054188409930203e+00 1.839097739052273806e+00 -5.386819609622358840e+00
7.205692151627743000e-03 1.027855011076216796e+00 2.918699590576346203e+00 1.367818572394525090e+00 1.841179975735885321e+00 -5.412451275776843929e+00
7.211226662808245189e-03 1.027996876469032150e+00 2.918296804854517035e+00 1.369586080837650099e+00 1.843259602532955288e+00 -5.438124933278950301e+00
7.216746881699020663e-03 1.028139075936391977e+00 2.917893182172565769e+00 1.371356720164734311e+00 1.845336643780600916e+00 -5.463840654334397584e+00
7.222252937387539304e-03 1.028281610528279044e+00 2.917488720292053195e+00 1.373130496813360413e+00 1.847411124515531577e+00 -5.489598511243230838e+00
7.227744949439349545e-03 1.028424481299118787e+00 2.917083416966467002e+00 1.374907417232637430e+00 1.849483073049083215e+00 -5.515398576496402860e+00
7.233223052647093712e-03 1.028567689306850497e+00 2.916677269943890316e+00 1.376687487885743799e+00 1.851552510440178878e+00 -5.541240922380230138e+00
7.238687373525972898e-03 1.028711235613848807e+00 2.916270276964410879e+00 1.378470715247517520e+00 1.853619460535980368e+00 -5.567125621351085130e+00
7.244138037438339547e-03 1.028855121286670782e+00 2.915862435760872895e+00 1.380257105805191564e+00 1.855683946944442830e+00 -5.593052745921700541e+00
7.249575168626181884e-03 1.028999347396074349e+00 2.915453744058851715e+00 1.382046666058397211e+00 1.857745993008052654e+00 -5.619022368659148725e+00
7.254998890243670798e-03 1.029143915017037392e+00 2.915044199576631190e+00 1.383839402519174255e+00 1.859805621811854381e+00 -5.645034562184730653e+00
7.260409324389633864e-03 1.029288825228775517e+00 2.914633800025180577e+00 1.385635321711972345e+00 1.861862856157481039e+00 -5.671089399171736822e+00
7.265806590267842938e-03 1.029434079114811329e+00 2.914222543107992447e+00 1.387434430173528410e+00 1.863917719094843051e+00 -5.697186952365298040e+00
7.271190788273278541e-03 1.029579677763410750e+00 2.913810426519875652e+00 1.389236734451740229e+00 1.865970238399303316e+00 -5.723327294753875805e+00
7.276562047299256833e-03 1.029725622266359997e+00 2.913397447950448083e+00 1.391042241109023969e+00 1.868020433154151227e+00 -5.749510499053799961e+00
7.281920482659623092e-03 1.029871913720090459e+00 2.912983605080982752e+00 1.392850956719335453e+00 1.870068325697130440e+00 -5.775736638165589909e+00
7.287266208403414894e-03 1.030018553225377387e+00 2.912568895585294193e+00 1.394662887869047019e+00 1.872113938137550448e+00 -5.802005785040166508e+00
7.292599337327022521e-03 1.030165541887356317e+00 2.912153317129719809e+00 1.396478041156951955e+00 1.874157292328179292e+00 -5.828318012677047300e+00
7.297919980986363256e-03 1.030312880815543952e+00 2.911736867373094118e+00 1.398296423194269389e+00 1.876198409840718506e+00 -5.854673394122014152e+00
7.303228249709059136e-03 1.030460571123857250e+00 2.911319543966726098e+00 1.400118040604649172e+00 1.878237311976558077e+00 -5.881072002467148785e+00
7.308524252623295817e-03 1.030608613930639628e+00 2.910901344554355674e+00 1.401942900024157446e+00 1.880274019813405140e+00 -5.907513910851449168e+00
7.313808099686800249e-03 1.030757010359446779e+00 2.910482266769970128e+00 1.403771008099198303e+00 1.882308562212451797e+00 -5.933999192775430309e+00
7.319079896619335238e-03 1.030905761537133092e+00 2.910062308243235307e+00 1.405602371491770475e+00 1.884340955502073811e+00 -5.960527921302381849e+00
7.324339749221862525e-03 1.031054868595512319e+00 2.909641466594843351e+00 1.407436996875017332e+00 1.886371220730194365e+00 -5.987100169733741595e+00
7.329587762162257172e-03 1.031204332670908386e+00 2.909219739437809427e+00 1.409274890934500313e+00 1.888399378712552590e+00 -6.013716011414389051e+00
7.334824038989331066e-03 1.031354154904176701e+00 2.908797124377445975e+00 1.411116060368202252e+00 1.890425450022202858e+00 -6.040375519731222553e+00
7.340048682146929279e-03 1.031504336440724368e+00 2.908373619011339617e+00 1.412960511886528714e+00 1.892449454985122070e+00 -6.067078768112057929e+00
7.345261792987953578e-03 1.031654878430529720e+00 2.907949220929328504e+00 1.414808252212312434e+00 1.894471413660631542e+00 -6.093825830024051093e+00
7.350463471788451844e-03 1.031805782028164087e+00 2.907523927713473455e+00 1.416659288080814871e+00 1.896491345835485287e+00 -6.120616778972288508e+00
7.355653828498868660e-03 1.031957048393609133e+00 2.907097736935791321e+00 1.418513626237534853e+00 1.898509279136644023e+00 -6.147451688825746885e+00
7.360832957352675746e-03 1.032108678690387471e+00 2.906670646163553418e+00 1.420371273443404192e+00 1.900525229685050332e+00 -6.174330633039332383e+00
7.366000956222381810e-03 1.032260674087023045e+00 2.906242652955207006e+00 1.422232236470834632e+00 1.902539216838989633e+00 -6.201253685243679037e+00
7.371157922922826414e-03 1.032413035756785336e+00 2.905813754861127585e+00 1.424096522104482121e+00 1.904551260341102115e+00 -6.228220919130345479e+00
7.376303954470088756e-03 1.032565764877653169e+00 2.905383949423758327e+00 1.425964137141403132e+00 1.906561379715042914e+00 -6.255232408426678603e+00
7.381439147106422585e-03 1.032718862632336698e+00 2.904953234177581223e+00 1.427835088391053775e+00 1.908569594253606061e+00 -6.282288226894072736e+00
7.386563596325184181e-03 1.032872330208298051e+00 2.904521606649094867e+00 1.429709382675291796e+00 1.910575923009755872e+00 -6.309388448326703092e+00
7.391677396895781141e-03 1.033026168797772426e+00 2.904089064356787819e+00 1.431587026828376352e+00 1.912580384777556430e+00 -6.336533146549850670e+00
7.396780640162992429e-03 1.033180379598476417e+00 2.903655604809187274e+00 1.433468027695067315e+00 1.914583004897542295e+00 -6.363722395699174861e+00
7.401873420079979268e-03 1.033334963812114760e+00 2.903221225509090786e+00 1.435352392134815469e+00 1.916583800143427885e+00 -6.390956269598956574e+00
7.406955829421657880e-03 1.033489922645363990e+00 2.902785923950835123e+00 1.437240127019108415e+00 1.918582788322322985e+00 -6.418234842154153519e+00
7.412027959822901566e-03 1.033645257309888210e+00 2.902349697620289160e+00 1.439131239231474790e+00 1.920579988198739319e+00 -6.445558187346871470e+00
7.417089902259465031e-03 1.033800969022247607e+00 2.901912543995148308e+00 1.441025735667806673e+00 1.922575418337853836e+00 -6.472926379187851076e+00
