# x rho vel Tmat Trad
1.370576263792158776e-03 3.974643714498075742e+00 7.547846336659246091e+00 6.333306292978263485e+01 6.294083161357926315e+01
1.370578516023305583e-03 3.975879686969645999e+00 7.545499955222623178e+00 6.334288055866612410e+01 6.294083174782061008e+01
1.370580729884892475e-03 3.977117099913274778e+00 7.543152300105567143e+00 6.335268518592859976e+01 6.294083187965372872e+01
1.370582901651239312e-03 3.978355955516321707e+00 7.540803370900611036e+00 6.336247678547382378e+01 6.294083200892508501e+01
1.370585034983533550e-03 3.979596256095419005e+00 7.538453166963852148e+00 6.337225532719217114e+01 6.294083213583769520e+01
1.370587139564260907e-03 3.980838004073420588e+00 7.536101687459345833e+00 6.338202077769796716e+01 6.294083226088483940e+01
1.370589216274965133e-03 3.982081201728107533e+00 7.533748931835160256e+00 6.339177310833336065e+01 6.294083238413305281e+01
1.370591265976101166e-03 3.983325851341016577e+00 7.531394899541114185e+00 6.340151229042704983e+01 6.294083250564697352e+01
1.370593289507290348e-03 3.984571955197460547e+00 7.529039590028764550e+00 6.341123829529402656e+01 6.294083262548938507e+01
1.370595287687574127e-03 3.985819515586544792e+00 7.526683002751383356e+00 6.342095109423524946e+01 6.294083274372123782e+01
1.370597261315667547e-03 3.987068534801187614e+00 7.524325137163946131e+00 6.343065065853740947e+01 6.294083286040164182e+01
1.370599211170214250e-03 3.988319015138136248e+00 7.521965992723113281e+00 6.344033695947264562e+01 6.294083297558796630e+01
1.370601138010039965e-03 3.989570958897987296e+00 7.519605568887212321e+00 6.345000996829823237e+01 6.294083308933578280e+01
1.370603042574406209e-03 3.990824368385203602e+00 7.517243865116223667e+00 6.345966965625635225e+01 6.294083320169895046e+01
1.370604925583265507e-03 3.992079245908133345e+00 7.514880880871763758e+00 6.346931599457379036e+01 6.294083331272959470e+01
1.370606787737513798e-03 3.993335593779029136e+00 7.512516615617066407e+00 6.347894895446164298e+01 6.294083342247817825e+01
1.370608629719246088e-03 3.994593414314064450e+00 7.510151068816969477e+00 6.348856850711507605e+01 6.294083353099349409e+01
1.370610452192009502e-03 3.995852709833354943e+00 7.507784239937897119e+00 6.349817462371302668e+01 6.294083363832270095e+01
1.370612255801057855e-03 3.997113482660973549e+00 7.505416128447843782e+00 6.350776727541791900e+01 6.294083374451134461e+01
1.370614041173604707e-03 3.998375735124972241e+00 7.503046733816357339e+00 6.351734643337541542e+01 6.294083384960339345e+01
1.370615808919079014e-03 3.999639469557399796e+00 7.500676055514523988e+00 6.352691206871409690e+01 6.294083395364125266e+01
1.370617559629377967e-03 4.000904688294319556e+00 7.498304093014949601e+00 6.353646415254522140e+01 6.294083405666578557e+01
1.370619293879121563e-03 4.002171393675829414e+00 7.495930845791749064e+00 6.354600265596242537e+01 6.294083415871637044e+01
1.370621012225905870e-03 4.003439588046077802e+00 7.493556313320523188e+00 6.355552755004146093e+01 6.294083425983086499e+01
1.370622708360514719e-03 4.004709273502297329e+00 7.491180495547847151e+00 6.356503881380760390e+01 6.294083435933410442e+01
1.370624387120902366e-03 4.005980452554753768e+00 7.488803391656080777e+00 6.357453641328253013e+01 6.294083445770942831e+01
1.370626054309825306e-03 4.007253127753885202e+00 7.486425000762396920e+00 6.358402031332806814e+01 6.294083455554039119e+01
1.370627710139078097e-03 4.008527301450017788e+00 7.484045322367644637e+00 6.359349048527160164e+01 6.294083465282994183e+01
1.370629354817687546e-03 4.009802975998091767e+00 7.481664355973153491e+00 6.360294690040612409e+01 6.294083474958106450e+01
1.370630988551932656e-03 4.011080153757677458e+00 7.479282101080745093e+00 6.361238952999024576e+01 6.294083484579672927e+01
1.370632611545363278e-03 4.012358837092978803e+00 7.476898557192731332e+00 6.362181834524818669e+01 6.294083494147991331e+01
1.370634223998820492e-03 4.013639028372852025e+00 7.474513723811914367e+00 6.363123331736977661e+01 6.294083503663359380e+01
1.370635826110454822e-03 4.014920729970810065e+00 7.472127600441593742e+00 6.364063441751041950e+01 6.294083513126077634e+01
1.370637418075746619e-03 4.016203944265037684e+00 7.469740186585564601e+00 6.365002161679114323e+01 6.294083522536444519e+01
1.370639000087524708e-03 4.017488673638398566e+00 7.467351481748123909e+00 6.365939488629854281e+01 6.294083531894759886e+01
1.370640572335986122e-03 4.018774920478452195e+00 7.464961485434066901e+00 6.366875419708479455e+01 6.294083541201325005e+01
1.370642135008715403e-03 4.020062687177456517e+00 7.462570197148699513e+00 6.367809952016768449e+01 6.294083550456438303e+01
1.370643688290703677e-03 4.021351976132384820e+00 7.460177616397830391e+00 6.368743082653053733e+01 6.294083559660401761e+01
1.370645232364368828e-03 4.022642789744937275e+00 7.457783742687777995e+00 6.369674808712227332e+01 6.294083568813515939e+01
1.370646767409573709e-03 4.023935130421547157e+00 7.455388575525371486e+00 6.370605127285736557e+01 6.294083577916082106e+01
1.370648293603646088e-03 4.025229000573395943e+00 7.452992114417957836e+00 6.371534035461585432e+01 6.294083586968400823e+01
1.370649811121398606e-03 4.026524402616423970e+00 7.450594358873396494e+00 6.372461530324333268e+01 6.294083595970774070e+01
1.370651320135146982e-03 4.027821338971338427e+00 7.448195308400067383e+00 6.373387608955096084e+01 6.294083604923503117e+01
1.370652820814730185e-03 4.029119812063629347e+00 7.445794962506870895e+00 6.374312268431542350e+01 6.294083613826889234e+01
1.370654313327529300e-03 4.030419824323576705e+00 7.443393320703231453e+00 6.375235505827895821e+01 6.294083622681233692e+01
1.370655797838487471e-03 4.031721378186263749e+00 7.440990382499099276e+00 6.376157318214935543e+01 6.294083631486837760e+01
1.370657274510128773e-03 4.033024476091588539e+00 7.438586147404950388e+00 6.377077702659991587e+01 6.294083640244003419e+01
1.370658743502577723e-03 4.034329120484274611e+00 7.436180614931794608e+00 6.377996656226948602e+01 6.294083648953030519e+01
1.370660204973578582e-03 4.035635313813880742e+00 7.433773784591172884e+00 6.378914175976242973e+01 6.294083657614221750e+01
1.370661659078514869e-03 4.036943058534816053e+00 7.431365655895160849e+00 6.379830258964863532e+01 6.294083666227876250e+01
1.370663105970428659e-03 4.038252357106347112e+00 7.428956228356373259e+00 6.380744902246350847e+01 6.294083674794296002e+01
1.370664545800040100e-03 4.039563211992613034e+00 7.426545501487961332e+00 6.381658102870795091e+01 6.294083683313780853e+01
1.370665978715766061e-03 4.040875625662634363e+00 7.424133474803623400e+00 6.382569857884839593e+01 6.294083691786630652e+01
1.370667404863740516e-03 4.042189600590327281e+00 7.421720147817597812e+00 6.383480164331675866e+01 6.294083700213146670e+01
1.370668824387833405e-03 4.043505139254512493e+00 7.419305520044670033e+00 6.384389019251045738e+01 6.294083708593626625e+01
1.370670237429669723e-03 4.044822244138929435e+00 7.416889591000177084e+00 6.385296419679240643e+01 6.294083716928371786e+01
1.370671644128649246e-03 4.046140917732242492e+00 7.414472360200005774e+00 6.386202362649100905e+01 6.294083725217679870e+01
1.370673044621966265e-03 4.047461162528061429e+00 7.412053827160597130e+00 6.387106845190014326e+01 6.294083733461850017e+01
1.370674439044628021e-03 4.048782981024946714e+00 7.409633991398945518e+00 6.388009864327916887e+01 6.294083741661179943e+01
1.370675827529474434e-03 4.050106375726421071e+00 7.407212852432608408e+00 6.388911417085293465e+01 6.294083749815967366e+01
1.370677210207198269e-03 4.051431349140984572e+00 7.404790409779701044e+00 6.389811500481174278e+01 6.294083757926511424e+01
1.370678587206362918e-03 4.052757903782125304e+00 7.402366662958900001e+00 6.390710111531136306e+01 6.294083765993106994e+01
1.370679958653423436e-03 4.054086042168329129e+00 7.399941611489452065e+00 6.391607247247303292e+01 6.294083774016051791e+01
1.370681324672744748e-03 4.055415766823095680e+00 7.397515254891164460e+00 6.392502904638343608e+01 6.294083781995640692e+01
1.370682685386621176e-03 4.056747080274945461e+00 7.395087592684420841e+00 6.393397080709471680e+01 6.294083789932171413e+01
1.370684040915296593e-03 4.058079985057436723e+00 7.392658624390172406e+00 6.394289772462446564e+01 6.294083797825936699e+01
1.370685391376982648e-03 4.059414483709170796e+00 7.390228349529949448e+00 6.395180976895571234e+01 6.294083805677232135e+01
1.370686735666631646e-03 4.060750578639712671e+00 7.387796767869827974e+00 6.396070691426142929e+01 6.294083813448856546e+01
1.370688067593143870e-03 4.062088271705207809e+00 7.385363880191214925e+00 6.396958915226670683e+01 6.294083820947555807e+01
1.370689395633815011e-03 4.063427566377908917e+00 7.382929684345683086e+00 6.397845642391462917e+01 6.294083828430477467e+01
1.370690719858045931e-03 4.064768465212288184e+00 7.380494179865471516e+00 6.398730869919135245e+01 6.294083835896648793e+01
1.370692040334411553e-03 4.066110970768048283e+00 7.378057366283167440e+00 6.399614594804462797e+01 6.294083843345131157e+01
1.370693357130666704e-03 4.067455085610126808e+00 7.375619243131713354e+00 6.400496814038380933e+01 6.294083850775019329e+01
1.370694670313751112e-03 4.068800812308708714e+00 7.373179809944414131e+00 6.401377524607995895e+01 6.294083858185442182e+01
1.370695979949796556e-03 4.070148153439239636e+00 7.370739066254937022e+00 6.402256723496580548e+01 6.294083865575560566e+01
1.370697286104132287e-03 4.071497111582438322e+00 7.368297011597320534e+00 6.403134407683585039e+01 6.294083872944568725e+01
1.370698588841290887e-03 4.072847689324298415e+00 7.365853645505982428e+00 6.404010574144638213e+01 6.294083880291690747e+01
1.370699888225014118e-03 4.074199889256110652e+00 7.363408967515720605e+00 6.404885219851554723e+01 6.294083887616185535e+01
1.370701184318259217e-03 4.075553713974467307e+00 7.360962977161720211e+00 6.405758341772335029e+01 6.294083894917341127e+01
1.370702477183205177e-03 4.076909166081273739e+00 7.358515673979562521e+00 6.406629936871171083e+01 6.294083902194475399e+01
1.370703766881257524e-03 4.078266248183764375e+00 7.356067057505220497e+00 6.407500002108452009e+01 6.294083909446939629e+01
1.370705053473055251e-03 4.079624962894508045e+00 7.353617127275075660e+00 6.408368534440765529e+01 6.294083916674112089e+01
1.370706337018476675e-03 4.080985312831420408e+00 7.351165882825918985e+00 6.409235530820907911e+01 6.294083923875400899e+01
1.370707617576644860e-03 4.082347300617779950e+00 7.348713323694951782e+00 6.410100988197879701e+01 6.294083931050245440e+01
1.370708895205934551e-03 4.083710928882231528e+00 7.346259449419799026e+00 6.410964903516895674e+01 6.294083938198109252e+01
1.370710169963976514e-03 4.085076200258805912e+00 7.343804259538507573e+00 6.411827273719389098e+01 6.294083945318489270e+01
1.370711441907665343e-03 4.086443117386923340e+00 7.341347753589558600e+00 6.412688095743011729e+01 6.294083952410905880e+01
1.370712711093164012e-03 4.087811682911410394e+00 7.338889931111864939e+00 6.413547366521645188e+01 6.294083959474910017e+01
1.370713977575910812e-03 4.089181899482512428e+00 7.336430791644781735e+00 6.414405082985393847e+01 6.294083966510076067e+01
1.370715241410624344e-03 4.090553769755898017e+00 7.333970334728110885e+00 6.415261242060603308e+01 6.294083973516007546e+01
1.370716502651310020e-03 4.091927296392677604e+00 7.331508559902107258e+00 6.416115840669851877e+01 6.294083980492333552e+01
1.370717761351266566e-03 4.093302482059410607e+00 7.329045466707479584e+00 6.416968875731960509e+01 6.294083987438709471e+01
1.370719017563090366e-03 4.094679329428123182e+00 7.326581054685399330e+00 6.417820344161999913e+01 6.294083994354812717e+01
1.370720271338683478e-03 4.096057841176308223e+00 7.324115323377509590e+00 6.418670242871287712e+01 6.294084001240349124e+01
1.370721522729257758e-03 4.097438019986952007e+00 7.321648272325918860e+00 6.419518568767396971e+01 6.294084008095047977e+01
1.370722771785341798e-03 4.098819868548532419e+00 7.319179901073221473e+00 6.420365318754161876e+01 6.294084014918661296e+01
1.370724018556786781e-03 4.100203389555041156e+00 7.316710209162486045e+00 6.421210489731674897e+01 6.294084021710965970e+01
1.370725263092771899e-03 4.101588585705986389e+00 7.314239196137280352e+00 6.422054078596302418e+01 6.294084028471761627e+01
1.370726505441811297e-03 4.102975459706414085e+00 7.311766861541656226e+00 6.422896082240674787e+01 6.294084035200871341e+01
1.370727745651759274e-03 4.104364014266912442e+00 7.309293204920166431e+00 6.423736497553703373e+01 6.294084041898139503e+01
1.370728983769815921e-03 4.105754252103625213e+00 7.306818225817872658e+00 6.424575321420577723e+01 6.294084048563432532e+01
1.370730219842533843e-03 4.107146175938269472e+00 7.304341923780338419e+00 6.425412550722769822e+01 6.294084055196639582e+01
1.370731453915824231e-03 4.108539788498138279e+00 7.301864298353647698e+00 6.426248182338041204e+01 6.294084061797671126e+01
1.370732686034961852e-03 4.109935092516118438e+00 7.299385349084401398e+00 6.427082213140445788e+01 6.294084068366456108e+01
1.370733916244591764e-03 4.111332090730705602e+00 7.296905075519722672e+00 6.427914640000334145e+01 6.294084074902946213e+01
1.370735144588734744e-03 4.112730785886007823e+00 7.294423477207270246e+00 6.428745459784356342e+01 6.294084081407113018e+01
1.370736371110794008e-03 4.114131180731765980e+00 7.291940553695229532e+00 6.429574669355467620e+01 6.294084087878945866e+01
1.370737595853560630e-03 4.115533278023359109e+00 7.289456304532334840e+00 6.430402265572934084e+01 6.294084094318455413e+01
1.370738818859219181e-03 4.116937080521822168e+00 7.286970729267860492e+00 6.431228245292331280e+01 6.294084100725670083e+01
1.370740040169354454e-03 4.118342590993858465e+00 7.284483827451628812e+00 6.432052605365555564e+01 6.294084107100637482e+01
1.370741259824956662e-03 4.119749812211844109e+00 7.281995598634024347e+00 6.432875342640824101e+01 6.294084113443422268e+01
1.370742475366457666e-03 4.121158747523225863e+00 7.279506041360258806e+00 6.433696452184939574e+01 6.294084119910973385e+01
1.370743688451914405e-03 4.122569399343506191e+00 7.277015155833960414e+00 6.434515931989507465e+01 6.294084126401803303e+01
1.370744900323593585e-03 4.123981770188199114e+00 7.274522942091216748e+00 6.435333779747212191e+01 6.294084132840543333e+01
1.370746111004044658e-03 4.125395862856147566e+00 7.272029399678024753e+00 6.436149992280131471e+01 6.294084139228346686e+01
1.370747320515699986e-03 4.126811680151841522e+00 7.269534528141148755e+00 6.436964566407004895e+01 6.294084145566353783e+01
1.370748528880874617e-03 4.128229224885427762e+00 7.267038327028122247e+00 6.437777498943232501e+01 6.294084151855692255e+01
1.370749736121768024e-03 4.129648499872716094e+00 7.264540795887267421e+00 6.438588786700876199e+01 6.294084158097478365e+01
1.370750942260463021e-03 4.131069507935205110e+00 7.262041934267678300e+00 6.439398426488658345e+01 6.294084164292816297e+01
1.370752147318927928e-03 4.132492251900088398e+00 7.259541741719232277e+00 6.440206415111963167e+01 6.294084170442796733e+01
1.370753351319015708e-03 4.133916734600272314e+00 7.257040217792591896e+00 6.441012749372838186e+01 6.294084176548498277e+01
1.370754554282466132e-03 4.135342958874385744e+00 7.254537362039207515e+00 6.441817426069991370e+01 6.294084182610986034e+01
1.370755756230904263e-03 4.136770927566799649e+00 7.252033174011318195e+00 6.442620441998795400e+01 6.294084188631315868e+01
1.370756957185843058e-03 4.138200643527635059e+00 7.249527653261953475e+00 6.443421793951284826e+01 6.294084194610527305e+01
1.370758157168682064e-03 4.139632109612783495e+00 7.247020799344936037e+00 6.444221478716156071e+01 6.294084200549649921e+01
1.370759356200709810e-03 4.141065328683917635e+00 7.244512611814887038e+00 6.445019493078773110e+01 6.294084206449700503e+01
1.370760554303102714e-03 4.142500303608501966e+00 7.242003090227226991e+00 6.445815833821158947e+01 6.294084212311682336e+01
1.370761751496926174e-03 4.143937037259815881e+00 7.239492234138175775e+00 6.446610497722006983e+01 6.294084218136586628e+01
1.370762947803136084e-03 4.145375532516960781e+00 7.236980043104757065e+00 6.447403481556671068e+01 6.294084223925393928e+01
